ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
10355500,0.8158861,0.672,0.4379308,-6.723548,0.0717875,Igfbp5,insulin-like growth factor binding protein 5
10563961,0.8158861,0.672,-0.437903,-6.723561,-0.0545025,,
10344025,0.8159326,0.672,-0.4378152,-6.723603,-0.0731,,
10556149,0.8159491,0.672,-0.4377627,-6.723627,-0.0523475,Olfr503///Olfr658,olfactory receptor 503///olfactory receptor 658
10369531,0.8160485,0.672,-0.4376125,-6.723698,-0.066405,Tspan15,tetraspanin 15
10509941,0.8160682,0.672,0.4375285,-6.723738,0.0718925,Rsg1,REM2 and RAB-like small GTPase 1
10597933,0.8160682,0.672,-0.4375235,-6.72374,-0.054525,,
10507475,0.8160884,0.672,-0.4374668,-6.723767,-0.0884175,,
10384795,0.8161068,0.672,-0.4374119,-6.723793,-0.1688075,Cyb5d1,cytochrome b5 domain containing 1
10339237,0.8161068,0.672,0.4373792,-6.723808,0.1730625,,
10599560,0.8161816,0.673,-0.4372579,-6.723865,-0.0573825,,
10592763,0.8161816,0.673,-0.4371973,-6.723894,-0.063385,Nlrx1,NLR family member X1
10537051,0.8161816,0.673,-0.4371923,-6.723896,-0.0572975,Cpa1,"carboxypeptidase A1, pancreatic"
10600781,0.8161845,0.673,-0.4371445,-6.723919,-0.060215,,
10511014,0.8161845,0.673,-0.4371231,-6.723929,-0.11782,,
10341218,0.8162049,0.673,-0.4370124,-6.723981,-0.0919475,,
10338958,0.8162049,0.673,0.4370078,-6.723983,0.085945,,
10537795,0.8162049,0.673,-0.4370004,-6.723987,-0.083825,Olfr452,olfactory receptor 452
10338811,0.8163711,0.673,-0.4367712,-6.724095,-0.0788325,,
10538875,0.8163987,0.673,-0.4366822,-6.724137,-0.0734875,,
10364728,0.8163987,0.673,-0.4366506,-6.724151,-0.155295,Mum1///Rdh11,melanoma associated antigen (mutated) 1///retinol dehydrogenase 11
10426991,0.8163987,0.673,-0.43664,-6.724156,-0.0607025,Ankrd33,ankyrin repeat domain 33
10343665,0.8163992,0.673,-0.4365634,-6.724192,-0.187895,,
10599658,0.8163992,0.673,0.4365629,-6.724193,0.0972225,,
10340566,0.8163992,0.673,-0.4365407,-6.724203,-0.21123,,
10572779,0.8165094,0.673,0.43636,-6.724288,0.0468825,Fam32a,"family with sequence similarity 32, member A"
10364417,0.8165094,0.673,0.4363449,-6.724295,0.072765,Olfr8,olfactory receptor 8
10384974,0.8165156,0.673,-0.4363046,-6.724314,-0.058295,Il9r,interleukin 9 receptor
10559756,0.8165447,0.673,0.4362061,-6.72436,0.0539875,,
10555887,0.8165447,0.673,-0.4362045,-6.724361,-0.05853,Olfr661,olfactory receptor 661
10459930,0.8166035,0.673,0.4360825,-6.724419,0.0629125,Ctdp1,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1"
10533734,0.8166035,0.673,0.4360693,-6.724425,0.051775,Abcb9,"ATP-binding cassette, sub-family B (MDR/TAP), member 9"
10572949,0.8166041,0.673,-0.4360115,-6.724452,-0.0631625,Nr3c2,"nuclear receptor subfamily 3, group C, member 2"
10537817,0.8166041,0.673,-0.4360028,-6.724456,-0.06771,Olfr444///Olfr441///Olfr237-ps1///Olfr435///Olfr434///Olfr47,"olfactory receptor 444///olfactory receptor 441///olfactory receptor 237, pseudogene 1///olfactory receptor 435///olfactory receptor 434///olfactory receptor 47"
10454469,0.8166363,0.673,-0.4359319,-6.724489,-0.0541875,Ammecr1l,AMME chromosomal region gene 1-like
10497300,0.8167288,0.674,0.4357898,-6.724556,0.0751125,Zfand1,"zinc finger, AN1-type domain 1"
10343091,0.8169384,0.674,0.4354798,-6.724702,0.1167225,,
10517706,0.8169384,0.674,0.4354765,-6.724703,0.1285725,Mrto4,"mRNA turnover 4, ribosome maturation factor"
10383970,0.8169472,0.674,-0.4354333,-6.724723,-0.05467,Kremen1,kringle containing transmembrane protein 1
10340595,0.8171676,0.674,-0.4351297,-6.724866,-0.086095,,
10538965,0.8171676,0.674,-0.4351043,-6.724878,-0.052275,Fabp1,"fatty acid binding protein 1, liver"
10391612,0.8171676,0.674,0.4350732,-6.724892,0.129305,Atxn7l3,ataxin 7-like 3
10350471,0.8171676,0.674,-0.4350241,-6.724915,-0.09823,,
10544648,0.8171676,0.674,-0.4350085,-6.724923,-0.07407,Dfna5,"deafness, autosomal dominant 5 (human)"
10340408,0.8171789,0.674,-0.4349623,-6.724944,-0.1057175,,
10438468,0.8171902,0.674,-0.4349161,-6.724966,-0.0451075,Cyp2ab1,"cytochrome P450, family 2, subfamily ab, polypeptide 1"
10420035,0.8171902,0.674,-0.4348831,-6.724981,-0.0512575,Ipo4,importin 4
10412038,0.8172178,0.674,0.4348176,-6.725012,0.0916475,Zswim6,zinc finger SWIM-type containing 6
10439830,0.8173067,0.674,0.4346594,-6.725086,0.058555,,
10343284,0.8173067,0.674,0.4346469,-6.725092,0.1702325,,
10563037,0.8173734,0.674,0.4345187,-6.725152,0.0698975,Scaf1,SR-related CTD-associated factor 1
10416960,0.8173734,0.674,-0.4344913,-6.725165,-0.0770075,Gpc5,glypican 5
10356353,0.8173734,0.674,0.4344695,-6.725175,0.0493,Alppl2,"alkaline phosphatase, placental-like 2"
10343454,0.8175588,0.675,0.4341481,-6.725326,0.2463775,,
10579976,0.8175588,0.675,-0.4341237,-6.725337,-0.1478375,Elmod2,ELMO/CED-12 domain containing 2
10394783,0.8175588,0.675,0.4341184,-6.72534,0.10818,Gm9222///1700030C10Rik///Fam210a,"predicted gene 9222///RIKEN cDNA 1700030C10 gene///family with sequence similarity 210, member A"
10394786,0.8175588,0.675,0.4341184,-6.72534,0.10818,Gm9222///1700030C10Rik///Fam210a,"predicted gene 9222///RIKEN cDNA 1700030C10 gene///family with sequence similarity 210, member A"
10408647,0.8175588,0.675,-0.4340696,-6.725362,-0.045205,Eci3,enoyl-Coenzyme A delta isomerase 3
10353626,0.8175588,0.675,-0.4340532,-6.72537,-0.14374,Gm10925///ATP6,predicted gene 10925///ATP synthase F0 subunit 6
10474520,0.8176173,0.675,-0.4339295,-6.725428,-0.0465,Tdh,L-threonine dehydrogenase
10541862,0.8176173,0.675,-0.4339184,-6.725433,-0.0732925,Iffo1,intermediate filament family orphan 1
10520648,0.8176824,0.675,-0.4338086,-6.725485,-0.0483375,,
10468783,0.817689,0.675,-0.4337679,-6.725504,-0.058295,Vax1,ventral anterior homeobox 1
10445558,0.8177719,0.675,0.4336259,-6.72557,0.08643,Dnph1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1
10390595,0.8177719,0.675,0.4335783,-6.725592,0.1192325,Med1,mediator complex subunit 1
10338884,0.8177719,0.675,0.4335713,-6.725595,0.30344,,
10562592,0.8178118,0.675,-0.4334913,-6.725633,-0.10016,,
10342849,0.8178356,0.675,0.4334303,-6.725661,0.15379,,
10340225,0.8178596,0.675,0.4333439,-6.725702,0.1176475,,
10584433,0.8178596,0.675,-0.4333361,-6.725705,-0.0547825,Olfr914,olfactory receptor 914
10339764,0.817912,0.675,-0.4332415,-6.72575,-0.1251425,,
10583450,0.8179558,0.675,-0.4331568,-6.725789,-0.11474,Zfp846,zinc finger protein 846
10340601,0.8180722,0.675,0.4329865,-6.725869,0.07271,,
10532923,0.8181315,0.676,-0.4328836,-6.725917,-0.0466125,Rpl37rt///Rpl37,"ribosomal protein L37, retrotransposed///ribosomal protein L37"
10394674,0.8182103,0.676,-0.4327576,-6.725975,-0.12535,Socs2,suppressor of cytokine signaling 2
10490736,0.8183424,0.676,-0.4325474,-6.726073,-0.0633525,Rgs19,regulator of G-protein signaling 19
10343015,0.8183424,0.676,0.4324713,-6.726109,0.2821725,,
10515051,0.8183424,0.676,0.432432,-6.726127,0.1470925,Osbpl9,oxysterol binding protein-like 9
10517465,0.8183424,0.676,-0.4324298,-6.726128,-0.08763,Kdm1a,lysine (K)-specific demethylase 1A
10564563,0.8183424,0.676,-0.4324131,-6.726136,-0.04876,Gm6133///Rpl17///Hk1,60S ribosomal protein L17 pseudogene///ribosomal protein L17///hexokinase 1
10595156,0.8183424,0.676,0.4323339,-6.726173,0.1258475,Dppa5a,developmental pluripotency associated 5A
10489219,0.8183424,0.676,-0.4322998,-6.726189,-0.0674525,D630003M21Rik,RIKEN cDNA D630003M21 gene
10339784,0.8183424,0.676,0.4322991,-6.726189,0.159225,,
10343256,0.8183424,0.676,0.4322737,-6.726201,0.19577,,
10441952,0.8183424,0.676,-0.4322583,-6.726208,-0.1331025,Gm3435///9030025P20Rik///Ermard///Rbmxl1,"predicted gene 3435///RIKEN cDNA 9030025P20 gene///ER membrane associated RNA degradation///RNA binding motif protein, X-linked like-1"
10338592,0.8183424,0.676,0.4322397,-6.726217,0.0894925,,
10595614,0.8184853,0.676,-0.4320381,-6.726311,-0.150745,Snhg5,small nucleolar RNA host gene 5
10546624,0.8184921,0.676,0.4319972,-6.72633,0.0688425,Lmod3,leiomodin 3 (fetal)
10485779,0.818531,0.676,-0.4318936,-6.726378,-0.055815,Olfr1295,olfactory receptor 1295
10343440,0.818531,0.676,0.4318855,-6.726382,0.132135,,
10343913,0.8185693,0.676,0.4318073,-6.726418,0.067885,,
10343348,0.8186153,0.676,0.4317202,-6.726459,0.163935,,
10348713,0.8186454,0.676,-0.43163,-6.726501,-0.060075,Crocc2,"ciliary rootlet coiled-coil, rootletin family member 2"
10399061,0.8186454,0.676,0.4316187,-6.726506,0.1530675,Esyt2,extended synaptotagmin-like protein 2
10538269,0.8186987,0.677,0.4315229,-6.726551,0.0846175,Mpp6,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)"
10527340,0.8187209,0.677,0.4314638,-6.726578,0.07672,Trrap,transformation/transcription domain-associated protein
10339219,0.8187522,0.677,-0.431394,-6.726611,-0.0816725,,
10450904,0.8187549,0.677,-0.4313579,-6.726627,-0.0843825,Scoc,short coiled-coil protein
10353320,0.8189314,0.677,-0.4310468,-6.726772,-0.0428275,Crisp4,cysteine-rich secretory protein 4
10538201,0.8189314,0.677,0.4310174,-6.726786,0.05767,Malsu1,mitochondrial assembly of ribosomal large subunit 1
10544084,0.8189314,0.677,-0.4309717,-6.726807,-0.0539625,Zc3hav1l,"zinc finger CCCH-type, antiviral 1-like"
10360540,0.8189314,0.677,0.4309645,-6.72681,0.0592525,4930527J03Rik,RIKEN cDNA 4930527J03 gene
10528484,0.8189314,0.677,-0.4309416,-6.726821,-0.085765,Srpk2,serine/arginine-rich protein specific kinase 2
10344171,0.8189314,0.677,-0.4309273,-6.726828,-0.2808025,,
10607792,0.8189314,0.677,-0.4309192,-6.726831,-0.0603725,Glra2,"glycine receptor, alpha 2 subunit"
10360786,0.8190477,0.677,-0.4307193,-6.726924,-0.06425,Vmn1r1,vomeronasal 1 receptor 1
10341669,0.8190477,0.677,0.4306921,-6.726937,0.144565,,
10568605,0.8190477,0.677,-0.4306351,-6.726963,-0.053855,Ctbp2,C-terminal binding protein 2
10505917,0.8190477,0.677,-0.4306256,-6.726968,-0.18906,,
10357736,0.8190477,0.677,-0.4306173,-6.726972,-0.0657875,Nfasc,neurofascin
10421436,0.819092,0.677,-0.4305091,-6.727022,-0.05307,Fgf17,fibroblast growth factor 17
10599427,0.819092,0.677,-0.4304992,-6.727026,-0.0747425,,
10540838,0.8191959,0.677,-0.4303196,-6.72711,-0.049985,Slc6a1,"solute carrier family 6 (neurotransmitter transporter, GABA), member 1"
10538631,0.8191959,0.677,-0.4303107,-6.727114,-0.0579325,Vmn1r28,vomeronasal 1 receptor 28
10513641,0.8192004,0.677,-0.4302724,-6.727132,-0.0684225,Kif12,kinesin family member 12
10471571,0.8192422,0.677,0.4301902,-6.72717,0.0565825,Mapkap1,mitogen-activated protein kinase associated protein 1
10370339,0.819261,0.677,0.430135,-6.727195,0.050825,Trpm2,"transient receptor potential cation channel, subfamily M, member 2"
10351368,0.8194385,0.678,0.4298927,-6.727308,0.057465,Gpa33,glycoprotein A33 (transmembrane)
10338167,0.8196217,0.678,-0.4295857,-6.72745,-0.096145,,
10546775,0.8196217,0.678,0.4295518,-6.727466,0.0670925,Crbn,cereblon
10407704,0.8196217,0.678,-0.4295337,-6.727474,-0.061665,,
10456650,0.8196217,0.678,-0.4295215,-6.72748,-0.078265,,
10427308,0.8196217,0.678,-0.4295117,-6.727484,-0.07184,Gm10830,predicted gene 10830
10352503,0.8197052,0.678,-0.4293802,-6.727545,-0.093515,Bpnt1,bisphosphate 3'-nucleotidase 1
10607886,0.8197904,0.678,-0.4292467,-6.727607,-0.07859,,
10577446,0.8198646,0.678,-0.4291262,-6.727663,-0.0557075,Defb15,defensin beta 15
10426557,0.8199173,0.678,-0.4290049,-6.727719,-0.069565,Pfkm,"phosphofructokinase, muscle"
10571907,0.8199173,0.678,-0.4289981,-6.727722,-0.0624325,Mfap3l,microfibrillar-associated protein 3-like
10408882,0.8199284,0.678,0.4289522,-6.727743,0.0535725,Ranbp9,RAN binding protein 9
10472044,0.8199957,0.678,0.4288398,-6.727795,0.051325,,
10524386,0.8199965,0.678,-0.4288059,-6.727811,-0.05568,,
10387492,0.8200236,0.678,-0.4287117,-6.727855,-0.051,Wrap53,"WD repeat containing, antisense to Trp53"
10582814,0.8200236,0.678,0.428708,-6.727856,0.0770775,Tomm20,translocase of outer mitochondrial membrane 20 homolog (yeast)
10534839,0.8200236,0.679,0.4286564,-6.72788,0.0674825,Pop7,"processing of precursor 7, ribonuclease P family, (S. cerevisiae)"
10528901,0.8200236,0.679,0.4286389,-6.727888,0.0653875,C79130,expressed sequence C79130
10391143,0.8200236,0.679,-0.4285608,-6.727924,-0.0627075,Klhl11,kelch-like 11
10427166,0.8200236,0.679,0.4285484,-6.72793,0.08566,Espl1,"extra spindle pole bodies 1, separase"
10365974,0.8200236,0.679,-0.4285115,-6.727947,-0.0829125,Dcn,decorin
10344242,0.8200236,0.679,-0.4285106,-6.727948,-0.076575,,
10341749,0.8200824,0.679,0.4284083,-6.727995,0.1548225,,
10603066,0.8201865,0.679,-0.4282525,-6.728067,-0.0494275,Ace2,angiotensin I converting enzyme (peptidyl-dipeptidase A) 2
10407286,0.8202488,0.679,-0.428146,-6.728116,-0.04592,BC067074,cDNA sequence BC067074
10338333,0.8203525,0.679,-0.4279906,-6.728188,-0.0874925,,
10468049,0.8203616,0.679,-0.4278869,-6.728236,-0.048185,Poll,"polymerase (DNA directed), lambda"
10373452,0.8203616,0.679,-0.4278833,-6.728237,-0.10646,Ciart,circadian associated repressor of transcription
10341176,0.8203616,0.679,-0.4278606,-6.728248,-0.1119775,,
10508974,0.8203616,0.679,-0.4278483,-6.728253,-0.06645,Pafah2,platelet-activating factor acetylhydrolase 2
10416657,0.8204806,0.679,0.4276101,-6.728363,0.10421,Elf1,E74-like factor 1
10494817,0.8204806,0.679,-0.4276007,-6.728368,-0.05921,Ngf,nerve growth factor
10497066,0.8204806,0.679,0.4275358,-6.728398,0.0528525,Zranb2,"zinc finger, RAN-binding domain containing 2"
10415228,0.8204806,0.679,-0.4275329,-6.728399,-0.0452875,Cpne6,copine VI
10465831,0.8204806,0.679,0.4275109,-6.728409,0.12481,5730408K05Rik,RIKEN cDNA 5730408K05 gene
10497808,0.8204806,0.679,-0.4275103,-6.728409,-0.05461,Qrfpr,pyroglutamylated RFamide peptide receptor
10594802,0.8205278,0.679,-0.4274216,-6.72845,-0.1014625,Fam63b,"family with sequence similarity 63, member B"
10417415,0.8205605,0.679,-0.4272902,-6.728511,-0.10445,LOC100861615///Gm3696///Gm3558///Gm10413///Gm3500///Gm10409///Gm3383///Gm3002///Gm2897///Gm10406///Gm3373///Gm3317///Gm5797///Gm5796///Gm5795///Gm5458///4930555G01Rik,alpha takusan-like///predicted gene 3696///predicted gene 3558///predicted gene 10413///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///alpha-takusan pseudogene///predicted gene 2897///predicted gene 10406///predicted gene 3373///predicted gene 3317///predicted gene 5797///predicted gene 5796///predicted gene 5795///predicted gene 5458///RIKEN cDNA 4930555G01 gene
10341773,0.8205605,0.679,0.4272856,-6.728513,0.1461625,,
10342201,0.8205605,0.68,0.4272526,-6.728528,0.185165,,
10449765,0.8205605,0.68,0.4271681,-6.728567,0.05797,Pdxk-ps,"pyridoxal (pyridoxine, vitamin B6) kinase, pseudogene"
10342036,0.8205605,0.68,-0.4271025,-6.728597,-0.2003325,,
10522192,0.8205605,0.68,-0.427057,-6.728618,-0.075185,Nsun7,"NOL1/NOP2/Sun domain family, member 7"
10340329,0.8205605,0.68,-0.4270147,-6.728638,-0.1648075,,
10342883,0.8205605,0.68,-0.4269964,-6.728646,-0.05688,,
10340511,0.8205605,0.68,-0.4269742,-6.728656,-0.2379525,,
10341736,0.8205605,0.68,-0.4269649,-6.728661,-0.082595,,
10402665,0.8205605,0.68,-0.4269641,-6.728661,-0.0647325,Cdc42bpb,CDC42 binding protein kinase beta
10476133,0.8205605,0.68,0.4269377,-6.728673,0.0605675,Tmem239,transmembrane 239
10339751,0.8205605,0.68,0.4269078,-6.728687,0.2320775,,
10414102,0.8205605,0.68,0.4268882,-6.728696,0.0690625,Mmrn2,multimerin 2
10588132,0.8205605,0.68,0.426878,-6.728701,0.0609325,A4gnt,"alpha-1,4-N-acetylglucosaminyltransferase"
10608699,0.8205605,0.68,-0.4268319,-6.728722,-0.07424,,
10532921,0.8205605,0.68,-0.4268235,-6.728726,-0.0624725,,
10338223,0.8205762,0.68,0.4267649,-6.728753,0.3561875,,
10540359,0.8205762,0.68,-0.4267391,-6.728765,-0.0855375,Cntn4,contactin 4
10437236,0.8207204,0.68,-0.4265011,-6.728874,-0.0677575,B230307C23Rik,RIKEN cDNA B230307C23 gene
10593260,0.8207204,0.68,-0.4264849,-6.728882,-0.0625525,Ankk1,ankyrin repeat and kinase domain containing 1
10380303,0.8207204,0.68,0.4264701,-6.728888,0.050785,Car10,carbonic anhydrase 10
10540269,0.8207589,0.68,-0.4263918,-6.728924,-0.0514775,Gpr27,G protein-coupled receptor 27
10499168,0.8208163,0.68,-0.426291,-6.728971,-0.0620875,Kirrel,kin of IRRE like (Drosophila)
10548000,0.8209097,0.68,0.4261479,-6.729037,0.049775,Ltbr,lymphotoxin B receptor
10344470,0.820943,0.68,-0.4260755,-6.72907,-0.254335,,
10469320,0.8210681,0.68,-0.4258949,-6.729153,-0.085515,Gm9875,predicted gene 9875
10472155,0.8210787,0.681,-0.4258339,-6.729181,-0.08621,Kcnj3,"potassium inwardly-rectifying channel, subfamily J, member 3"
10338081,0.8210787,0.681,0.4258082,-6.729193,0.0932225,,
10340430,0.8210787,0.681,-0.4257837,-6.729204,-0.265915,,
10473650,0.821091,0.681,-0.4257199,-6.729233,-0.13761,Nup160,nucleoporin 160
10344260,0.821091,0.681,0.4257032,-6.729241,0.438925,,
10560799,0.8210952,0.681,-0.4256531,-6.729264,-0.060175,Vmn1r159///Vmn1r103///Vmn1r120///Vmn1r122///Vmn1r151///Vmn1r179///Vmn1r119///Vmn1r180,vomeronasal 1 receptor 159///vomeronasal 1 receptor 103///vomeronasal 1 receptor 120///vomeronasal 1 receptor 122///vomeronasal 1 receptor 151///vomeronasal 1 receptor 179///vomeronasal 1 receptor 119///vomeronasal 1 receptor 180
10470381,0.8210952,0.681,0.4256325,-6.729273,0.069495,Cacfd1,calcium channel flower domain containing 1
10606163,0.8211899,0.681,-0.4254878,-6.72934,-0.042205,4930519F16Rik,RIKEN cDNA 4930519F16 gene
10338781,0.8212141,0.681,0.4254263,-6.729368,0.0496975,,
10540241,0.8213022,0.681,0.4252893,-6.729431,0.0620425,Arl6ip5,ADP-ribosylation factor-like 6 interacting protein 5
10570754,0.8213119,0.681,-0.4252153,-6.729465,-0.078655,Defb35,defensin beta 35
10532716,0.8213119,0.681,-0.4252016,-6.729471,-0.0624025,1700069L16Rik,RIKEN cDNA 1700069L16 gene
10512480,0.8213119,0.681,-0.4251791,-6.729481,-0.0894675,Sit1,suppression inducing transmembrane adaptor 1
10518031,0.821366,0.681,0.4250816,-6.729526,0.0522075,Dnajc16,DnaJ heat shock protein family (Hsp40) member C16
10343189,0.821366,0.681,-0.4250493,-6.729541,-0.19765,,
10466400,0.8214391,0.681,-0.4249301,-6.729596,-0.0463,,
10342254,0.8215109,0.681,-0.4247949,-6.729658,-0.0929,,
10342908,0.8215109,0.681,-0.4247795,-6.729665,-0.05219,,
10341655,0.8215357,0.681,0.4247173,-6.729693,0.226995,,
10549420,0.8215456,0.681,0.4246549,-6.729722,0.05236,Tmtc1,transmembrane and tetratricopeptide repeat containing 1
10532261,0.8215456,0.681,-0.4246393,-6.729729,-0.05893,Tmed11,transmembrane emp24 protein transport domain containing
10481182,0.8215456,0.681,-0.4245806,-6.729756,-0.0533075,Fam163b,"family with sequence similarity 163, member B"
10520368,0.8215456,0.681,0.4245383,-6.729775,0.0599375,En2,engrailed 2
10563085,0.8215456,0.681,0.4245066,-6.72979,0.06965,Mup1///Fcgrt,"major urinary protein 1///Fc receptor, IgG, alpha chain transporter"
10420470,0.8215456,0.681,-0.4244943,-6.729795,-0.0616325,,
10377253,0.8215456,0.681,-0.4244526,-6.729814,-0.054075,9130017K11Rik,RIKEN cDNA 9130017K11 gene
10509267,0.8215456,0.681,0.4244423,-6.729819,0.060635,Wnt4,"wingless-type MMTV integration site family, member 4"
10394532,0.8215462,0.682,0.4244087,-6.729834,0.0654925,Gm5434///Ube2f,ubiquitin-conjugating enzyme E2F (putative) pseudogene///ubiquitin-conjugating enzyme E2F (putative)
10414987,0.8217337,0.682,-0.4241543,-6.729951,-0.1334525,,
10598654,0.8217512,0.682,-0.4241007,-6.729975,-0.0727425,Gm14475///Gm14478///Gm14482///Gm14479///Gm14476///Gm14477///Gm14474///Gm14483///Gm14484///Gm14501///Gm5382///1700012L04Rik,predicted gene 14475///predicted gene 14478///predicted gene 14482///predicted gene 14479///predicted gene 14476///predicted gene 14477///predicted gene 14474///predicted gene 14483///predicted gene 14484///predicted gene 14501///predicted gene 5382///RIKEN cDNA 1700012L04 gene
10344037,0.8218656,0.682,-0.4239285,-6.730054,-0.2746825,,
10528922,0.8218656,0.682,0.4238998,-6.730067,0.0519225,,
10429908,0.821876,0.682,0.4238343,-6.730097,0.07589,Bop1,block of proliferation 1
10494509,0.821876,0.682,0.4238217,-6.730103,0.080225,Pias3,protein inhibitor of activated STAT 3
10344194,0.8218822,0.682,0.4236851,-6.730166,0.13623,,
10356177,0.8218822,0.682,-0.4236779,-6.730169,-0.0559225,Dner,delta/notch-like EGF repeat containing
10547274,0.8218822,0.682,0.4236679,-6.730173,0.073625,Zfp248,zinc finger protein 248
10428336,0.8218822,0.682,-0.4236607,-6.730177,-0.085265,Mir692-3///Mir692-2///Ftl1,microRNA 692-3///microRNA 692-2///ferritin light polypeptide 1
10513200,0.8218822,0.682,-0.4236318,-6.73019,-0.06306,Txndc8,thioredoxin domain containing 8
10528031,0.8218822,0.682,-0.4236168,-6.730197,-0.0637725,Zfp804b,zinc finger protein 804B
10601541,0.8219667,0.682,-0.4234841,-6.730257,-0.0491475,Cpxcr1,"CPX chromosome region, candidate 1"
10373498,0.8219785,0.682,0.4234211,-6.730286,0.07996,Gm6654///Rps26,predicted pseudogene 6654///ribosomal protein S26
10570982,0.8219785,0.682,0.4234044,-6.730294,0.04568,Fgfr1,fibroblast growth factor receptor 1
10342118,0.8220018,0.682,-0.4233439,-6.730322,-0.0499125,,
10395978,0.822119,0.682,-0.4231548,-6.730408,-0.0685925,Gm527,predicted gene 527
10436892,0.822119,0.682,0.4231396,-6.730415,0.055995,Itsn1,intersectin 1 (SH3 domain protein 1A)
10343982,0.8221985,0.682,-0.4230026,-6.730477,-0.2370875,,
10477370,0.8221985,0.683,0.4229799,-6.730488,0.0826975,Tomm20,translocase of outer mitochondrial membrane 20 homolog (yeast)
10445071,0.8222001,0.683,0.4229189,-6.730516,0.043775,Zfp57,zinc finger protein 57
10608672,0.8222001,0.683,0.4229122,-6.730519,0.055705,,
10338442,0.8222258,0.683,-0.4228489,-6.730547,-0.04938,,
10373054,0.8223299,0.683,-0.4226929,-6.730619,-0.090745,Slc26a10,"solute carrier family 26, member 10"
10577946,0.8223484,0.683,0.4226361,-6.730645,0.06159,Proscos,"proline synthetase co-transcribed, opposite strand"
10387219,0.8223484,0.683,0.4226053,-6.730659,0.087935,Rangrf,RAN guanine nucleotide release factor
10386359,0.8223529,0.683,-0.422567,-6.730676,-0.080785,Guk1,guanylate kinase 1
10564667,0.8223962,0.683,0.422483,-6.730714,0.06237,Ntrk3,"neurotrophic tyrosine kinase, receptor, type 3"
10562897,0.8225408,0.683,-0.4222792,-6.730807,-0.047185,Zfp473,zinc finger protein 473
10339895,0.8225538,0.683,0.422231,-6.730829,0.0618625,,
10559818,0.8225555,0.683,0.4221551,-6.730864,0.132875,,
10537231,0.8225555,0.683,0.422143,-6.730869,0.0592525,Stra8,stimulated by retinoic acid gene 8
10436788,0.8225555,0.683,0.4221134,-6.730883,0.045745,Hunk,hormonally upregulated Neu-associated kinase
10453743,0.8225555,0.683,-0.4220666,-6.730904,-0.0911475,,
10340149,0.8225555,0.683,-0.4220584,-6.730908,-0.08096,,
10353549,0.8225555,0.683,-0.4220315,-6.73092,-0.0647825,Fam135a,"family with sequence similarity 135, member A"
10592719,0.8226456,0.683,-0.4218921,-6.730984,-0.04502,Oaf,out at first homolog
10590489,0.8226707,0.683,-0.4217891,-6.73103,-0.08477,Zfp105,zinc finger protein 105
10552566,0.8226707,0.683,0.4217556,-6.731046,0.059845,Klk1b9,kallikrein 1-related peptidase b9
10473272,0.8226707,0.683,0.4217463,-6.73105,0.0495,Zc3h15,zinc finger CCCH-type containing 15
10457168,0.8226707,0.683,0.4217308,-6.731057,0.1253325,Cd226,CD226 antigen
10488522,0.8227203,0.683,0.4216393,-6.731099,0.052345,Ninl,ninein-like
10395591,0.8227804,0.684,-0.4215306,-6.731148,-0.064315,Gm9921,predicted gene 9921
10342442,0.8227804,0.684,-0.4215024,-6.731161,-0.11739,,
10342004,0.8227866,0.684,0.4214622,-6.731179,0.27193,,
10549917,0.8228022,0.684,-0.421371,-6.731221,-0.06403,Vmn2r35///Vmn2r33///Vmn2r43///Vmn2r29,"vomeronasal 2, receptor 35///vomeronasal 2, receptor 33///vomeronasal 2, receptor 43///vomeronasal 2, receptor 29"
10377652,0.8228022,0.684,-0.4213568,-6.731227,-0.0902,Gps2,G protein pathway suppressor 2
10338900,0.8228022,0.684,-0.4213451,-6.731232,-0.2909625,,
10517383,0.8228698,0.684,0.4212323,-6.731284,0.0655575,Nipal3,NIPA-like domain containing 3
10541069,0.8229032,0.684,0.4211599,-6.731317,0.048715,Olfr214,olfactory receptor 214
10338679,0.822911,0.684,0.4211178,-6.731336,0.3070625,,
10425357,0.8229507,0.684,0.4210201,-6.73138,0.08325,Mief1,mitochondrial elongation factor 1
10356886,0.8229507,0.684,0.4210021,-6.731388,0.0469325,Slco4c1,"solute carrier organic anion transporter family, member 4C1"
10521555,0.8229507,0.684,-0.4209721,-6.731402,-0.0927875,Lyar,Ly1 antibody reactive clone
10425999,0.8230342,0.684,-0.4208405,-6.731462,-0.07405,Ttc38,tetratricopeptide repeat domain 38
10357280,0.823043,0.684,-0.4207972,-6.731481,-0.0741175,Insig2,insulin induced gene 2
10456516,0.8230979,0.684,0.4206995,-6.731526,0.0858575,A730085E03Rik,RIKEN cDNA A730085E03 gene
10342086,0.8231399,0.684,-0.4205738,-6.731583,-0.16894,,
10518209,0.8231399,0.684,-0.4205168,-6.731609,-0.083355,1700012P22Rik,RIKEN cDNA 1700012P22 gene
10378816,0.8231399,0.684,-0.4205057,-6.731614,-0.061895,Slc6a4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4"
